threshold,precision,recall,npv,f1,f2,fp,fn
0.9207070707070707,1.0,0.3695652173913043,0.9887400504756358,0.5396825396825397,0.4228855721393035,0,58
0.9256565656565656,1.0,0.358695652173913,0.9885481366459627,0.528,0.4114713216957606,0,59
0.9306060606060605,1.0,0.34782608695652173,0.9883562973025423,0.5161290322580645,0.4,0,60
0.9355555555555555,1.0,0.33695652173913043,0.9881645324020178,0.5040650406504065,0.38847117794486213,0,61
0.9405050505050505,1.0,0.32608695652173914,0.9879728419010669,0.4918032786885246,0.3768844221105528,0,62
0.9454545454545454,1.0,0.31521739130434784,0.9877812257564003,0.4793388429752066,0.36523929471032746,0,63
0.9504040404040404,1.0,0.30434782608695654,0.9875896839247624,0.4666666666666667,0.35353535353535354,0,64
0.9553535353535353,1.0,0.30434782608695654,0.9875896839247624,0.4666666666666667,0.35353535353535354,0,64
0.9603030303030302,1.0,0.30434782608695654,0.9875896839247624,0.4666666666666667,0.35353535353535354,0,64
0.9652525252525253,1.0,0.29347826086956524,0.9873982163629313,0.453781512605042,0.34177215189873417,0,65
0.9702020202020202,1.0,0.2717391304347826,0.987015503875969,0.42735042735042733,0.31806615776081426,0,67
0.9751515151515151,1.0,0.2717391304347826,0.987015503875969,0.42735042735042733,0.31806615776081426,0,67
0.98010101010101,1.0,0.2717391304347826,0.987015503875969,0.42735042735042733,0.31806615776081426,0,67
0.9850505050505051,1.0,0.22826086956521738,0.9862509682416731,0.37168141592920356,0.2699228791773779,0,71
0.99,1.0,0.17391304347826086,0.9852969626620236,0.2962962962962963,0.20833333333333334,0,76
